register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿98349142312,Centre de Dia Serveis Geriàtrics de Barcelona *Av Meridiana,,,1998-12-15T00:00:00+01:00,2021-03-03T22:15:48.273768+01:00,,,209900,Av Meridiana,328,,61,la Sagrera,09,Sant Andreu,08027,BARCELONA,True,,202192,20001,Telèfons,Tel.,935111422,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,432077.12032479304,4586307.359005979,41.425456792041395,2.187124388138771
﻿98349142312,Centre de Dia Serveis Geriàtrics de Barcelona *Av Meridiana,,,1998-12-15T00:00:00+01:00,2021-03-03T22:15:48.273768+01:00,,,209900,Av Meridiana,328,,61,la Sagrera,09,Sant Andreu,08027,BARCELONA,True,,202192,20001,Telèfons,Tel.,935111422,True,,62731070,Centres de dia gent gran,Planol BCN >> Serveis socials >> Serveis socials >> Centres de dia gent gran,651,0065103009000002,432077.12032479304,4586307.359005979,41.425456792041395,2.187124388138771
﻿99281083228,Comunitat Terapèutica Clínica Llúria,,,1999-10-08T00:00:00+02:00,2021-03-03T22:15:47.723525+01:00,,,208409,Ptge Mercader,14,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,203887,20001,Telèfons,Tel.,934882142,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,429761.33256530686,4582670.204998331,41.392499164848324,2.15983488479965
﻿75990694006,Medicina Estètica Balmes,,,2001-03-03T00:00:00+01:00,2018-07-26T15:45:05+02:00,,,032700,C Balmes,89,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,BARCELONA,True,,158222,20001,Telèfons,Tel.,933232520,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,429760.23360318365,4582539.918269237,41.391325621433246,2.1598368504335133
﻿99400034515,Centre d'Esclerosi Múltiple de Catalunya - CEMCAT,97325141753,Fundació Esclerosi Múltiple,2003-02-24T13:34:16+01:00,2021-03-03T22:16:01.710409+01:00,,,352507,Pg Vall d'Hebron,119,,40,Montbau,07,Horta-Guinardó,08035,BARCELONA,True,,206072,20001,Telèfons,Tel.,931751555,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,428430.55065672315,4586630.364106636,41.42804936131065,2.1434499328190997
﻿92086000253,Centre d'Atenció Primària Manso,,,1988-03-21T00:00:00+01:00,2021-07-19T22:02:20.867171+02:00,,,192502,C Manso,19,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,158772,20003,Telèfons,Centraleta,935517283,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,429768.0478714292,4580891.086361985,41.376475824482945,2.1601214296677766
﻿92086000253,Centre d'Atenció Primària Manso,,,1988-03-21T00:00:00+01:00,2021-07-19T22:02:20.867171+02:00,,,192502,C Manso,19,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,158772,20003,Telèfons,Centraleta,935517283,True,,61731070,Centres urgències (CUAPs),Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),651,0065103008000002,429768.0478714292,4580891.086361985,41.376475824482945,2.1601214296677766
﻿99400004237,Institut Oftalmologia Gabriel Simón,,,2002-06-01T11:17:20+02:00,2021-03-03T22:15:58.475759+01:00,,,212508,C Minerva,7,,31,la Vila de Gràcia,06,Gràcia,08006,BARCELONA,True,,205290,20001,Telèfons,Tel.,932387122,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,429483.1061765301,4583112.922621457,41.39646221745104,2.156455652254697
﻿99400033989,Centre d'Atenció Primària Pare Claret,,,2003-02-17T12:13:45+01:00,2021-07-19T22:11:12.261708+02:00,,,297001,C Sant Antoni Maria Claret,19,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08037,BARCELONA,True,,205721,20003,Telèfons,Centraleta,932082570,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,430173.24129507213,4583957.078531049,41.404125458215425,2.1646130465696833
﻿92086018484,Centre d'Atenció Primària Sant Martí,,,1988-03-21T00:00:00+01:00,2021-07-19T22:09:02.362602+02:00,,,128106,C Fluvià,211,,72,Sant Martí de Provençals,10,Sant Martí,08020,BARCELONA,True,,166355,20003,Telèfons,Centraleta,933070812,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,432919.182401399,4585045.872470128,41.41416572459714,2.1973408314822507
﻿92086018484,Centre d'Atenció Primària Sant Martí,,,1988-03-21T00:00:00+01:00,2021-07-19T22:09:02.362602+02:00,,,128106,C Fluvià,211,,72,Sant Martí de Provençals,10,Sant Martí,08020,BARCELONA,True,,166355,20003,Telèfons,Centraleta,933070812,True,,61731070,Centres urgències (CUAPs),Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),651,0065103008000002,432919.182401399,4585045.872470128,41.41416572459714,2.1973408314822507
﻿99400400950,Centre d'Atenció Primària Guinardó,,,2015-11-09T16:31:22+01:00,2021-07-19T22:20:00.100319+02:00,,,334403,C Teodor Llorente,26,,35,el Guinardó,07,Horta-Guinardó,08041,BARCELONA,True,,227310,20001,Telèfons,Tel.,933489901,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,431372.8523059078,4585600.433753895,41.419029908950506,2.1787770228527332
﻿92086002636,Hospital  Universitari del Sagrat Cor,,,1988-03-18T00:00:00+01:00,2021-03-03T22:15:35.082092+01:00,,,361406,C Viladomat,288,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,160246,20003,Telèfons,Centraleta,933221111,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,428554.27238108043,4582271.07063971,41.38879799075202,2.1454451514293984
﻿92086002684,Centre d'Atenció Primària Casanova,,,1984-05-30T00:00:00+02:00,2021-05-12T12:06:51.116193+02:00,,,289105,C Rosselló,161,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,160255,20003,Telèfons,Centraleta,932279800,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,429213.29193884914,4582445.334078013,41.39042578488265,2.153306420872568
﻿99400688289,Clínica Sanza,,,2022-03-23T15:07:15.528322+01:00,2022-03-23T15:10:20.185499+01:00,,,144601,Avinguda Diagonal,466,466,31,la Vila de Gràcia,06,Gràcia,08006,Barcelona,True,,446562,20001,Telèfons,Tel.,93 206 65 40,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,429505.245,4583070.124,41.39607868676644,2.1567254385565757
﻿99400593384,Centre d'Urgències d'Atenció Primària,75990364469,Hospital Plató,2018-05-30T00:00:00+02:00,2021-03-03T22:14:50.503121+01:00,,,260158,C Plató,21,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,231440,20003,Telèfons,Centraleta,933069900,True,,61731070,Centres urgències (CUAPs),Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),651,0065103008000002,428315.7564032176,4583661.522024942,41.401300020827094,2.1424279977430216
﻿99400593385,Centre d'Urgències d'Atenció Primària,92086002636,Hospital  Universitari del Sagrat Cor,2018-05-30T00:00:00+02:00,2021-03-03T22:14:50.506040+01:00,,,361406,C Viladomat,288,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,231441,20003,Telèfons,Centraleta,933221111,True,,61731070,Centres urgències (CUAPs),Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),651,0065103008000002,428554.27238108043,4582271.07063971,41.38879799075202,2.1454451514293984
﻿99400632531,Centre d'Atenció Primària Roger,,,2019-07-22T09:22:47+02:00,2021-07-19T22:20:26.025322+02:00,,,286402,C Roger,48,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,233325,20003,Telèfons,Centraleta,934310039,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,427125.3245410122,4581020.699537379,41.377408215094576,2.128505915206101
﻿97295140940,Centre d'Atenció Primària Passeig Maragall,,,1997-10-22T00:00:00+02:00,2021-07-19T22:03:01.874353+02:00,,,194406,Pg Maragall,52,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08041,BARCELONA,True,,198734,20003,Telèfons,Centraleta,934462950,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,431533.3178223392,4585233.813360256,41.41574157238098,2.180738533712315
﻿99400181529,Fundació Hospital de Dia de Nou Barris,,,2007-04-23T13:54:38+02:00,2021-03-03T22:16:11.121621+01:00,,,009901,C Almansa,43,,51,Verdun,08,Nou Barris,08042,BARCELONA,True,,218499,20001,Telèfons,Tel.,932539211,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,431084.3495623021,4588263.315749355,41.44298880234272,2.175021416842057
﻿99400152294,Centre d'Atenció Primària San Rafael,,,2006-01-23T18:06:50+01:00,2021-07-19T22:14:35.557616+02:00,,,352507,Pg Vall d'Hebron,107,,40,Montbau,07,Horta-Guinardó,08035,BARCELONA,True,,215158,20003,Telèfons,Centraleta,934289541,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,428175.7051720719,4586435.360952866,41.42627030840487,2.1404234125837025
﻿99400344819,Centre d'Atenció Primària Casernes,99400313267,Centre de Salut Isabel Roig-Casernes de Sant Andreu,2014-06-12T00:00:00+02:00,2021-03-03T22:14:39.445960+01:00,,,701334,C Fernando Pessoa,51,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,226145,20001,Telèfons,Tel.,932747955,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,432572.90011901816,4588268.853995234,41.443165080225725,2.1928382905116335
﻿99400679578,Clínica Oftalmologica Castanera,,,2021-11-17T14:50:18.271101+01:00,2021-11-18T11:18:37.084804+01:00,,,362205,Carrer de Vilana,12,12,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,Barcelona,True,,431609,20001,Telèfons,Tel.,93 417 98 03,False,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,427145.92692788003,4584138.67814652,41.405492406791566,2.1283772212471237
﻿99400082613,Hospital de Dia per Adolescents en Salut Mental,,,2004-04-26T23:30:00+02:00,2021-03-03T22:16:04.339105+01:00,,,230601,C Mare de Déu de Port,344,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,211393,20001,Telèfons,Tel.,934317162,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,428043.05690225295,4579689.304732554,41.36549941267989,2.1396377190835754
﻿99400417756,Cliníca Axisclínic *Comte d'Urgell,,,2016-01-08T12:38:40+01:00,2021-03-03T22:14:38.903724+01:00,,,349706,C Comte d'Urgell,168,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,227803,20001,Telèfons,Tel.,934546947,True,,61731068,Hospitals i clíniques,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,651,0065103008000000,429152.144616148,4582051.211910848,41.38687068385529,2.1526211977409395
﻿99400012795,Centre d'Atenció Primària Turó,,,2002-07-17T11:52:41+02:00,2021-07-19T22:10:40.361285+02:00,,,054000,C Cadí,58,,46,el Turó de la Peira,08,Nou Barris,08031,BARCELONA,True,,204559,20003,Telèfons,Centraleta,934074055,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,430702.6954907335,4587167.057350281,41.433082383490444,2.1705788750932693
﻿99400110414,Centre d'Atenció Primària Vallcarca-Sant Gervasi,,,2005-05-10T11:57:39+02:00,2021-07-19T22:14:06.811011+02:00,,,158107,Av Vallcarca,169,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,212191,20001,Telèfons,Tel.,932594411,True,,61731069,CAPs,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,651,0065103008000001,428285.93034956243,4585273.458300924,41.41581540340154,2.141880198393869
